movieId,title,genres,userId,movieId.1,rating
,,,307.0,6539.0,3.0
,,,307.0,6548.0,3.0
,,,307.0,6558.0,2.0
,,,307.0,6559.0,2.0
,,,307.0,6586.0,2.0
,,,307.0,6593.0,2.0
,,,307.0,6615.0,1.5
,,,307.0,6619.0,2.0
,,,307.0,6625.0,2.5
,,,307.0,6687.0,1.0
,,,307.0,6695.0,1.5
,,,307.0,6702.0,2.5
,,,307.0,6705.0,2.5
,,,307.0,6707.0,1.0
,,,307.0,6709.0,3.0
,,,307.0,6711.0,4.0
,,,307.0,6724.0,4.0
,,,307.0,6744.0,1.5
,,,307.0,6750.0,2.0
,,,307.0,6755.0,4.0
,,,307.0,6763.0,2.0
,,,307.0,6787.0,4.0
,,,307.0,6793.0,2.0
,,,307.0,6794.0,1.5
,,,307.0,6796.0,2.5
,,,307.0,6811.0,3.5
,,,307.0,6827.0,1.5
,,,307.0,6850.0,2.0
,,,307.0,6863.0,2.5
,,,307.0,6868.0,4.0
,,,307.0,6870.0,3.0
,,,307.0,6872.0,1.0
,,,307.0,6874.0,3.5
,,,307.0,6881.0,2.0
,,,307.0,6888.0,0.5
,,,307.0,6936.0,3.5
,,,307.0,6951.0,2.5
,,,307.0,6952.0,2.5
,,,307.0,6957.0,3.5
,,,307.0,6999.0,2.0
,,,307.0,7026.0,2.0
,,,307.0,7030.0,3.0
,,,307.0,7046.0,2.0
,,,307.0,7117.0,2.0
,,,307.0,7147.0,3.5
,,,307.0,7153.0,3.0
,,,307.0,7154.0,2.0
,,,307.0,7173.0,3.5
,,,307.0,7235.0,2.0
,,,307.0,7247.0,4.0
,,,307.0,7254.0,3.5
,,,307.0,7259.0,0.5
,,,307.0,7261.0,1.0
,,,307.0,7265.0,3.0
,,,307.0,7282.0,1.0
,,,307.0,7316.0,1.5
,,,307.0,7317.0,1.5
,,,307.0,7319.0,1.0
,,,307.0,7321.0,2.0
,,,307.0,7324.0,3.0
,,,307.0,7346.0,2.5
,,,307.0,7347.0,2.5
,,,307.0,7361.0,5.0
,,,307.0,7367.0,1.0
,,,307.0,7371.0,3.5
,,,307.0,7438.0,3.5
,,,307.0,7444.0,2.0
,,,307.0,7448.0,3.0
,,,307.0,7624.0,2.5
,,,307.0,7636.0,0.5
,,,307.0,7701.0,0.5
,,,307.0,7708.0,2.0
,,,307.0,7781.0,1.5
,,,307.0,7802.0,3.0
,,,307.0,7845.0,1.0
,,,307.0,8011.0,4.0
,,,307.0,8169.0,3.0
,,,307.0,8340.0,3.0
,,,307.0,8360.0,3.0
,,,307.0,8362.0,2.0
,,,307.0,8366.0,4.0
,,,307.0,8368.0,3.0
,,,307.0,8373.0,3.0
,,,307.0,8402.0,2.0
,,,307.0,8464.0,3.0
,,,307.0,8506.0,2.5
,,,307.0,8636.0,3.5
,,,307.0,8641.0,4.0
,,,307.0,8644.0,3.0
,,,307.0,8665.0,3.0
,,,307.0,8695.0,2.5
,,,307.0,8784.0,3.5
,,,307.0,8799.0,2.0
,,,307.0,8807.0,4.0
,,,307.0,8814.0,2.0
,,,307.0,8815.0,2.0
,,,307.0,8835.0,1.0
,,,307.0,8860.0,1.0
,,,307.0,8873.0,4.5
,,,307.0,8874.0,5.0
,,,307.0,8907.0,2.5
,,,307.0,8910.0,3.5
,,,307.0,8947.0,2.0
,,,307.0,8949.0,3.0
,,,307.0,8961.0,3.0
,,,307.0,8967.0,0.5
,,,307.0,8969.0,4.0
,,,307.0,8970.0,4.5
,,,307.0,9005.0,2.0
,,,307.0,26133.0,4.0
,,,307.0,26629.0,1.5
,,,307.0,26680.0,3.5
,,,307.0,26686.0,1.0
,,,307.0,26792.0,1.5
,,,307.0,27434.0,0.5
,,,307.0,27555.0,4.5
,,,307.0,27772.0,2.0
,,,307.0,27838.0,3.0
,,,307.0,30793.0,2.5
,,,307.0,30822.0,2.5
,,,307.0,30848.0,2.5
,,,307.0,30894.0,2.0
,,,307.0,31422.0,0.5
,,,307.0,31424.0,0.5
,,,307.0,32011.0,1.5
,,,307.0,32017.0,2.5
,,,307.0,32019.0,2.0
,,,307.0,32031.0,2.5
,,,307.0,32213.0,1.5
,,,307.0,32587.0,4.5
,,,307.0,33004.0,3.5
,,,307.0,33085.0,0.5
,,,307.0,33166.0,3.5
,,,307.0,33171.0,0.5
,,,307.0,33495.0,2.0
,,,307.0,33499.0,2.0
,,,307.0,33672.0,3.0
,,,307.0,33679.0,2.0
,,,307.0,33681.0,1.0
,,,307.0,33794.0,4.0
,,,307.0,33836.0,2.5
,,,307.0,34143.0,1.0
,,,307.0,34162.0,3.5
,,,307.0,34323.0,3.0
,,,307.0,34326.0,2.0
,,,307.0,34437.0,3.0
,,,307.0,34520.0,2.0
,,,307.0,34523.0,2.0
,,,307.0,34530.0,2.0
,,,307.0,34534.0,3.5
,,,307.0,35836.0,3.0
,,,307.0,36401.0,0.5
,,,307.0,36708.0,4.0
,,,307.0,37382.0,3.0
,,,307.0,37384.0,2.0
,,,307.0,37729.0,3.0
,,,307.0,37857.0,4.5
,,,307.0,38038.0,4.0
,,,307.0,38061.0,3.0
,,,307.0,39183.0,3.5
,,,307.0,39234.0,2.5
,,,307.0,39446.0,1.5
,,,307.0,40278.0,3.0
,,,307.0,40581.0,2.5
,,,307.0,40723.0,1.5
,,,307.0,40815.0,3.5
,,,307.0,40819.0,4.5
,,,307.0,40826.0,3.0
,,,307.0,41566.0,3.0
,,,307.0,41571.0,4.5
,,,307.0,42002.0,2.0
,,,307.0,42723.0,0.5
,,,307.0,42725.0,3.0
,,,307.0,43679.0,1.0
,,,307.0,43919.0,1.0
,,,307.0,44004.0,2.0
,,,307.0,44191.0,4.0
,,,307.0,44195.0,3.0
,,,307.0,44397.0,1.5
,,,307.0,44761.0,3.5
,,,307.0,44828.0,2.0
,,,307.0,44840.0,2.0
,,,307.0,44972.0,0.5
,,,307.0,45081.0,1.5
,,,307.0,45447.0,2.0
,,,307.0,45501.0,2.5
,,,307.0,45662.0,2.0
,,,307.0,45722.0,3.5
,,,307.0,45726.0,2.0
,,,307.0,45728.0,4.0
,,,307.0,46578.0,4.0
,,,307.0,46723.0,3.0
,,,307.0,46948.0,3.0
,,,307.0,46970.0,2.5
,,,307.0,46976.0,3.5
,,,307.0,47099.0,4.0
,,,307.0,47518.0,0.5
,,,307.0,47610.0,4.0
,,,307.0,47810.0,0.5
,,,307.0,48082.0,4.5
,,,307.0,48142.0,2.0
,,,307.0,48385.0,4.5
,,,307.0,48394.0,3.0
,,,307.0,48516.0,4.5
,,,307.0,48518.0,2.0
,,,307.0,48520.0,3.0
,,,307.0,48678.0,2.5
,,,307.0,48774.0,3.0
,,,307.0,49272.0,3.5
,,,307.0,49314.0,3.0
,,,307.0,49396.0,2.5
,,,307.0,49530.0,4.5
,,,307.0,50442.0,2.0
,,,307.0,50794.0,3.0
,,,307.0,50798.0,0.5
,,,307.0,51091.0,3.0
,,,307.0,51255.0,3.5
,,,307.0,51540.0,3.0
,,,307.0,51662.0,3.5
,,,307.0,51931.0,5.0
,,,307.0,51935.0,4.0
,,,307.0,52241.0,4.0
,,,307.0,52245.0,3.0
,,,307.0,52281.0,4.0
,,,307.0,52287.0,3.5
,,,307.0,52375.0,3.5
,,,307.0,52435.0,4.0
,,,307.0,52458.0,2.5
,,,307.0,52604.0,4.5
,,,307.0,52722.0,3.5
,,,307.0,52867.0,4.0
,,,307.0,52973.0,4.0
,,,307.0,52975.0,2.0
,,,307.0,53125.0,3.5
,,,307.0,53129.0,4.5
,,,307.0,53435.0,0.5
,,,307.0,53550.0,4.0
,,,307.0,53956.0,2.5
,,,307.0,53974.0,3.0
,,,307.0,53996.0,4.0
,,,307.0,54004.0,4.0
,,,307.0,54256.0,4.5
,,,307.0,54259.0,4.0
,,,307.0,54272.0,4.5
,,,307.0,54281.0,4.5
,,,307.0,54503.0,4.0
,,,307.0,54785.0,3.5
,,,307.0,54997.0,4.5
,,,307.0,54999.0,3.0
,,,307.0,55241.0,3.0
,,,307.0,55245.0,3.0
,,,307.0,55247.0,4.0
,,,307.0,55261.0,3.5
,,,307.0,55267.0,4.0
,,,307.0,55269.0,4.0
,,,307.0,55272.0,4.0
,,,307.0,55280.0,4.0
,,,307.0,55282.0,3.0
,,,307.0,55290.0,4.0
,,,307.0,55729.0,3.0
,,,307.0,55765.0,4.5
,,,307.0,55820.0,4.5
,,,307.0,55830.0,4.5
,,,307.0,56003.0,3.0
,,,307.0,56174.0,3.5
,,,307.0,56367.0,4.5
,,,307.0,56757.0,4.5
,,,307.0,56782.0,4.0
,,,307.0,56805.0,3.0
,,,307.0,57368.0,3.0
,,,307.0,57536.0,3.0
,,,307.0,58105.0,3.5
,,,307.0,58156.0,3.0
,,,307.0,58162.0,4.0
,,,307.0,58287.0,1.0
,,,307.0,58315.0,2.0
,,,307.0,58559.0,4.5
,,,307.0,58998.0,4.0
,,,307.0,59022.0,4.0
,,,307.0,59315.0,5.0
,,,307.0,59421.0,3.0
,,,307.0,59615.0,3.5
,,,307.0,60037.0,2.0
,,,307.0,60069.0,5.0
,,,307.0,60487.0,4.0
,,,307.0,61024.0,4.0
,,,307.0,61132.0,4.0
,,,307.0,64116.0,3.5
,,,307.0,64622.0,4.0
,,,307.0,64969.0,4.5
,,,307.0,65088.0,4.0
,,,307.0,65601.0,2.0
,,,307.0,65738.0,4.0
,,,307.0,65740.0,4.0
,,,307.0,65882.0,3.5
,,,307.0,66097.0,4.5
,,,307.0,67408.0,4.0
,,,307.0,68952.0,4.5
,,,307.0,68954.0,5.0
,,,307.0,69122.0,5.0
,,,308.0,2.0,3.0
,,,308.0,3.0,0.5
,,,308.0,6.0,1.0
,,,308.0,19.0,1.0
,,,308.0,21.0,1.0
,,,308.0,25.0,1.0
,,,308.0,36.0,1.0
,,,308.0,39.0,3.0
,,,308.0,48.0,4.0
,,,308.0,50.0,2.5
,,,308.0,110.0,1.0
,,,308.0,161.0,1.0
,,,308.0,185.0,1.0
,,,308.0,223.0,1.0
,,,308.0,253.0,0.5
,,,308.0,260.0,2.5
,,,308.0,288.0,1.0
,,,308.0,292.0,1.0
,,,308.0,293.0,1.0
,,,308.0,318.0,1.0
,,,308.0,339.0,1.0
,,,308.0,355.0,3.0
,,,308.0,356.0,2.5
,,,308.0,357.0,0.5
,,,308.0,362.0,4.0
,,,308.0,364.0,3.0
,,,308.0,410.0,4.0
,,,308.0,434.0,1.0
,,,308.0,454.0,1.0
,,,308.0,457.0,3.0
,,,308.0,508.0,1.0
,,,308.0,527.0,1.0
,,,308.0,551.0,3.0
,,,308.0,589.0,1.0
,,,308.0,745.0,1.0
,,,308.0,858.0,1.5
,,,308.0,904.0,1.0
,,,308.0,912.0,3.0
,,,308.0,1028.0,4.0
,,,308.0,1035.0,3.0
,,,308.0,1036.0,1.0
,,,308.0,1089.0,1.0
,,,308.0,1136.0,4.0
,,,308.0,1148.0,1.0
,,,308.0,1196.0,2.5
,,,308.0,1197.0,4.5
,,,308.0,1198.0,1.0
,,,308.0,1200.0,1.0
,,,308.0,1203.0,0.5
,,,308.0,1221.0,1.0
,,,308.0,1246.0,5.0
,,,308.0,1291.0,0.5
,,,308.0,2028.0,0.5
,,,308.0,2248.0,4.5
,,,308.0,2324.0,1.0
,,,308.0,2571.0,3.0
,,,308.0,2762.0,0.5
,,,308.0,2953.0,3.0
,,,308.0,2959.0,0.5
,,,308.0,3450.0,1.0
,,,308.0,3578.0,1.0
,,,308.0,4226.0,1.0
,,,308.0,4447.0,3.5
,,,308.0,4886.0,4.0
,,,308.0,4963.0,1.0
,,,308.0,4993.0,3.5
,,,308.0,5444.0,3.5
,,,308.0,5618.0,4.0
,,,308.0,5669.0,3.0
,,,308.0,5816.0,5.0
,,,308.0,5952.0,4.0
,,,308.0,6016.0,1.0
,,,308.0,6377.0,4.0
,,,308.0,6539.0,3.5
,,,308.0,6863.0,3.5
,,,308.0,6934.0,3.0
,,,308.0,6936.0,2.0
,,,308.0,7153.0,3.5
,,,308.0,7451.0,3.5
,,,308.0,8368.0,5.0
,,,308.0,8464.0,1.0
,,,308.0,8961.0,4.0
,,,308.0,27706.0,2.0
,,,308.0,33615.0,1.0
,,,308.0,40815.0,5.0
,,,308.0,41566.0,4.0
,,,308.0,44555.0,1.5
,,,308.0,45499.0,2.0
,,,308.0,45517.0,2.0
,,,308.0,45722.0,3.0
,,,308.0,47610.0,2.0
,,,308.0,50872.0,4.0
,,,308.0,54001.0,5.0
,,,308.0,54286.0,0.5
,,,308.0,56152.0,3.5
,,,308.0,56174.0,1.0
,,,308.0,56367.0,5.0
,,,308.0,58559.0,4.0
,,,308.0,60069.0,4.0
,,,308.0,63082.0,1.0
,,,308.0,68358.0,4.0
,,,308.0,68954.0,3.5
,,,308.0,71033.0,1.0
,,,308.0,72998.0,4.0
,,,308.0,76093.0,4.5
,,,308.0,79132.0,1.0
,,,308.0,87234.0,5.0
,,,308.0,89745.0,4.5
,,,308.0,91500.0,3.0
,,,308.0,91529.0,3.0
,,,308.0,92259.0,1.0
,,,308.0,95377.0,3.0
,,,308.0,96821.0,5.0
,,,308.0,106642.0,5.0
,,,308.0,117192.0,5.0
,,,309.0,50.0,4.5
,,,309.0,296.0,3.5
,,,309.0,318.0,4.0
,,,309.0,527.0,4.0
,,,309.0,898.0,4.5
,,,309.0,902.0,4.0
,,,309.0,904.0,4.0
,,,309.0,906.0,3.5
,,,309.0,908.0,3.5
,,,309.0,911.0,4.0
,,,309.0,912.0,5.0
,,,309.0,913.0,4.5
,,,309.0,919.0,4.5
,,,309.0,930.0,4.0
,,,309.0,933.0,4.0
,,,309.0,953.0,4.0
,,,309.0,954.0,2.5
,,,309.0,971.0,4.5
,,,309.0,973.0,4.0
,,,309.0,1084.0,3.0
,,,309.0,1089.0,4.0
,,,309.0,1104.0,3.0
,,,309.0,1172.0,5.0
,,,309.0,1198.0,4.0
,,,309.0,1201.0,4.5
,,,309.0,1203.0,5.0
,,,309.0,1204.0,4.0
,,,309.0,1207.0,3.0
,,,309.0,1213.0,2.5
,,,309.0,1219.0,3.5
,,,309.0,1234.0,4.0
,,,309.0,1250.0,5.0
,,,309.0,1262.0,4.5
,,,309.0,1263.0,3.0
,,,309.0,1265.0,4.5
,,,309.0,1269.0,3.5
,,,309.0,1272.0,4.0
,,,309.0,1276.0,4.0
,,,309.0,1283.0,5.0
,,,309.0,1301.0,4.0
,,,309.0,1302.0,2.5
,,,309.0,1387.0,4.0
,,,309.0,1537.0,4.5
,,,309.0,1645.0,1.0
,,,309.0,1682.0,4.0
,,,309.0,1942.0,4.0
,,,309.0,1944.0,4.0
,,,309.0,1946.0,4.0
,,,309.0,1949.0,5.0
,,,309.0,1952.0,1.5
,,,309.0,2019.0,5.0
,,,309.0,2028.0,4.5
,,,309.0,2067.0,3.5
,,,309.0,2132.0,4.5
,,,309.0,2182.0,2.0
,,,309.0,2186.0,4.0
,,,309.0,2202.0,5.0
,,,309.0,2324.0,4.5
,,,309.0,2353.0,4.5
,,,309.0,2571.0,4.0
,,,309.0,2762.0,3.5
,,,309.0,2764.0,4.0
,,,309.0,2944.0,4.0
,,,309.0,3081.0,0.5
,,,309.0,3095.0,3.5
,,,309.0,3101.0,2.5
,,,309.0,3171.0,4.0
,,,309.0,3418.0,3.5
,,,309.0,3435.0,4.0
,,,309.0,3471.0,3.0
,,,309.0,3872.0,3.5
,,,309.0,3996.0,4.0
,,,309.0,4326.0,4.0
,,,309.0,4327.0,4.0
,,,309.0,4339.0,3.5
,,,309.0,4406.0,3.5
,,,309.0,4432.0,4.0
,,,309.0,4886.0,4.0
,,,309.0,4993.0,4.5
,,,309.0,5008.0,4.5
,,,309.0,5398.0,4.0
,,,309.0,5952.0,4.0
,,,309.0,6365.0,2.5
,,,309.0,6452.0,4.0
,,,309.0,6639.0,4.0
,,,309.0,6706.0,3.5
,,,309.0,6777.0,4.0
,,,309.0,6934.0,2.0
,,,309.0,6947.0,4.0
,,,309.0,7143.0,4.0
,,,309.0,7153.0,4.5
,,,309.0,7216.0,4.5
,,,309.0,7218.0,4.5
,,,309.0,7303.0,4.0
,,,309.0,7943.0,4.0
,,,309.0,8154.0,4.0
,,,309.0,8228.0,4.0
,,,309.0,8340.0,4.0
,,,309.0,25886.0,3.5
,,,309.0,30707.0,4.0
,,,309.0,30812.0,4.0
,,,309.0,30825.0,3.5
,,,309.0,48780.0,3.5
,,,310.0,16.0,1.0
,,,310.0,58.0,4.5
,,,310.0,104.0,2.0
,,,310.0,216.0,2.0
,,,310.0,236.0,0.5
,,,310.0,246.0,4.0
,,,310.0,252.0,2.5
,,,310.0,432.0,2.5
,,,310.0,529.0,4.5
,,,310.0,733.0,4.0
,,,310.0,745.0,5.0
,,,310.0,750.0,4.0
,,,310.0,852.0,3.0
,,,310.0,904.0,5.0
,,,310.0,1080.0,3.5
,,,310.0,1101.0,0.5
,,,310.0,1148.0,5.0
,,,310.0,1194.0,4.0
,,,310.0,1198.0,4.0
,,,310.0,1204.0,5.0
,,,310.0,1223.0,5.0
,,,310.0,1233.0,5.0
,,,310.0,1247.0,4.5
,,,310.0,1304.0,5.0
,,,310.0,1396.0,4.0
,,,310.0,1468.0,4.0
,,,310.0,1517.0,4.0
,,,310.0,1945.0,5.0
,,,310.0,2013.0,0.5
,,,310.0,2355.0,3.5
,,,310.0,2371.0,4.0
,,,310.0,2372.0,2.0
,,,310.0,2457.0,4.5
,,,310.0,2518.0,4.0
,,,310.0,2524.0,0.5
,,,310.0,2657.0,2.0
,,,310.0,2671.0,4.0
,,,310.0,2683.0,3.0
,,,310.0,2797.0,3.5
,,,310.0,2944.0,5.0
,,,310.0,3254.0,2.5
,,,310.0,3330.0,4.5
,,,310.0,3555.0,4.5
,,,310.0,3751.0,4.0
,,,310.0,3996.0,4.0
,,,310.0,4306.0,3.5
,,,310.0,4483.0,1.0
,,,310.0,4963.0,4.0
,,,310.0,4995.0,4.0
,,,310.0,5481.0,3.5
,,,310.0,5899.0,5.0
,,,310.0,6051.0,4.5
,,,310.0,6410.0,4.5
,,,310.0,6503.0,0.5
,,,310.0,6548.0,0.5
,,,310.0,6617.0,4.5
,,,310.0,6708.0,4.0
,,,310.0,6711.0,5.0
,,,310.0,6863.0,5.0
,,,310.0,6947.0,4.0
,,,310.0,6979.0,3.0
,,,310.0,7184.0,4.5
,,,310.0,7261.0,3.5
,,,310.0,7305.0,2.5
,,,311.0,16.0,2.5
,,,311.0,40.0,3.5
,,,311.0,466.0,1.0
,,,311.0,589.0,3.0
,,,311.0,715.0,3.0
,,,311.0,852.0,0.5
,,,311.0,1208.0,2.5
,,,311.0,1247.0,1.0
,,,311.0,1258.0,4.0
,,,311.0,1304.0,1.5
,,,311.0,1407.0,1.5
,,,311.0,1517.0,3.0
,,,311.0,2174.0,0.5
,,,311.0,2291.0,4.0
,,,311.0,2324.0,0.5
,,,311.0,2355.0,3.0
,,,311.0,2599.0,3.0
,,,311.0,2706.0,0.5
,,,311.0,2797.0,0.5
,,,311.0,3977.0,1.0
,,,311.0,3996.0,3.0
,,,311.0,4936.0,2.0
,,,311.0,5944.0,2.5
,,,311.0,5992.0,4.5
,,,311.0,6333.0,3.0
,,,311.0,6365.0,3.5
,,,311.0,6461.0,4.0
,,,311.0,6561.0,3.0
,,,312.0,6.0,4.0
,,,312.0,16.0,4.0
,,,312.0,32.0,4.0
,,,312.0,110.0,4.0
,,,312.0,111.0,5.0
,,,312.0,151.0,3.0
,,,312.0,177.0,3.0
,,,312.0,198.0,3.0
,,,312.0,247.0,4.0
,,,312.0,253.0,4.0
,,,312.0,260.0,5.0
,,,312.0,316.0,3.0
,,,312.0,329.0,3.0
,,,312.0,346.0,3.0
,,,312.0,356.0,4.0
,,,312.0,382.0,3.0
,,,312.0,442.0,2.0
,,,312.0,457.0,4.0
,,,312.0,471.0,4.0
,,,312.0,480.0,3.0
,,,312.0,527.0,5.0
,,,312.0,541.0,5.0
,,,312.0,542.0,1.0
,,,312.0,589.0,4.0
,,,312.0,608.0,4.0
,,,312.0,671.0,4.0
,,,312.0,680.0,4.0
,,,312.0,724.0,3.0
,,,312.0,750.0,5.0
,,,312.0,780.0,2.0
,,,312.0,799.0,4.0
,,,312.0,866.0,3.0
,,,312.0,903.0,5.0
,,,312.0,904.0,4.0
,,,312.0,912.0,5.0
,,,312.0,924.0,5.0
,,,312.0,968.0,5.0
,,,312.0,1036.0,3.0
,,,312.0,1077.0,4.0
,,,312.0,1089.0,4.0
,,,312.0,1090.0,4.0
,,,312.0,1094.0,4.0
,,,312.0,1097.0,5.0
,,,312.0,1127.0,4.0
,,,312.0,1130.0,4.0
,,,312.0,1175.0,5.0
,,,312.0,1178.0,5.0
,,,312.0,1183.0,5.0
,,,312.0,1196.0,5.0
,,,312.0,1199.0,4.0
,,,312.0,1200.0,4.0
,,,312.0,1204.0,5.0
,,,312.0,1206.0,5.0
,,,312.0,1208.0,5.0
,,,312.0,1210.0,5.0
,,,312.0,1212.0,4.0
,,,312.0,1214.0,4.0
,,,312.0,1215.0,5.0
,,,312.0,1219.0,5.0
,,,312.0,1222.0,5.0
,,,312.0,1224.0,4.0
,,,312.0,1233.0,4.0
,,,312.0,1240.0,4.0
,,,312.0,1252.0,5.0
,,,312.0,1253.0,4.0
,,,312.0,1255.0,3.0
,,,312.0,1272.0,4.0
,,,312.0,1278.0,4.0
,,,312.0,1289.0,5.0
,,,312.0,1298.0,4.0
,,,312.0,1321.0,4.0
,,,312.0,1333.0,4.0
,,,312.0,1342.0,4.0
,,,312.0,1344.0,4.0
,,,312.0,1348.0,5.0
,,,312.0,1350.0,3.0
,,,312.0,1356.0,3.0
,,,312.0,1358.0,4.0
,,,312.0,1371.0,4.0
,,,312.0,1372.0,4.0
,,,312.0,1374.0,4.0
,,,312.0,1375.0,3.0
,,,312.0,1376.0,3.0
,,,312.0,1387.0,5.0
,,,312.0,1391.0,4.0
,,,312.0,1396.0,3.0
,,,312.0,1407.0,3.0
,,,312.0,1408.0,4.0
,,,312.0,1544.0,3.0
,,,312.0,1573.0,3.0
,,,312.0,1584.0,4.0
,,,312.0,1617.0,4.0
,,,312.0,1644.0,1.0
,,,312.0,1674.0,4.0
,,,312.0,1690.0,2.0
,,,312.0,1717.0,2.0
,,,312.0,1748.0,4.0
,,,312.0,1876.0,3.0
,,,312.0,1909.0,4.0
,,,312.0,1921.0,4.0
,,,312.0,1973.0,3.0
,,,312.0,1974.0,2.0
,,,312.0,1982.0,4.0
,,,312.0,1991.0,3.0
,,,312.0,1994.0,4.0
,,,312.0,1997.0,5.0
,,,312.0,2003.0,5.0
,,,312.0,2004.0,4.0
,,,312.0,2011.0,4.0
,,,312.0,2012.0,4.0
,,,312.0,2028.0,4.0
,,,312.0,2046.0,3.0
,,,312.0,2105.0,3.0
,,,312.0,2140.0,4.0
,,,312.0,2160.0,5.0
,,,312.0,2163.0,3.0
,,,312.0,2167.0,3.0
,,,312.0,2186.0,4.0
,,,312.0,2203.0,4.0
,,,312.0,2288.0,4.0
,,,312.0,2366.0,4.0
,,,312.0,2393.0,2.0
,,,312.0,2407.0,4.0
,,,312.0,2454.0,3.0
,,,312.0,2529.0,4.0
,,,312.0,2550.0,4.0
,,,312.0,2571.0,3.0
,,,312.0,2580.0,3.0
,,,312.0,2600.0,4.0
,,,312.0,2606.0,2.0
,,,312.0,2617.0,3.0
,,,312.0,2628.0,3.0
,,,312.0,2640.0,4.0
,,,312.0,2641.0,3.0
,,,312.0,2644.0,3.0
,,,312.0,2657.0,2.0
,,,312.0,2699.0,3.0
,,,312.0,2710.0,3.0
,,,312.0,2716.0,4.0
,,,312.0,2717.0,3.0
,,,312.0,2746.0,4.0
,,,312.0,2747.0,3.0
,,,312.0,2762.0,4.0
,,,312.0,2793.0,1.0
,,,312.0,2890.0,4.0
,,,312.0,2916.0,4.0
,,,312.0,2952.0,4.0
,,,312.0,2968.0,4.0
,,,312.0,2976.0,4.0
,,,312.0,2985.0,4.0
,,,312.0,3024.0,3.0
,,,312.0,3033.0,3.0
,,,312.0,3070.0,4.0
,,,312.0,3081.0,4.0
,,,312.0,3147.0,4.0
,,,312.0,3175.0,3.0
,,,312.0,3264.0,2.0
,,,312.0,3342.0,4.0
,,,312.0,3471.0,5.0
,,,312.0,3476.0,4.0
,,,312.0,3499.0,4.0
,,,312.0,3527.0,3.0
,,,312.0,3535.0,3.0
,,,312.0,3676.0,4.0
,,,312.0,3698.0,3.0
,,,312.0,3701.0,3.0
,,,312.0,3702.0,4.0
,,,312.0,3703.0,5.0
,,,312.0,3727.0,3.0
,,,312.0,3732.0,3.0
,,,312.0,3742.0,5.0
,,,312.0,3793.0,3.0
,,,312.0,3827.0,3.0
,,,312.0,3863.0,3.0
,,,312.0,3994.0,4.0
,,,312.0,4008.0,4.0
,,,312.0,4036.0,4.0
,,,312.0,4103.0,5.0
,,,312.0,4105.0,5.0
,,,312.0,4117.0,4.0
,,,312.0,4121.0,3.0
,,,312.0,4128.0,4.0
,,,312.0,4148.0,3.0
,,,312.0,4235.0,3.0
,,,312.0,4370.0,4.0
,,,312.0,4437.0,5.0
,,,312.0,4553.0,3.0
,,,312.0,4643.0,3.0
,,,312.0,4720.0,4.0
,,,312.0,4744.0,3.0
,,,312.0,4754.0,4.0
,,,312.0,4874.0,3.0
,,,312.0,4878.0,4.0
,,,312.0,5010.0,3.0
,,,312.0,5015.0,4.0
,,,312.0,5065.0,3.0
,,,312.0,5219.0,1.0
,,,312.0,5225.0,5.0
,,,312.0,5254.0,3.0
,,,312.0,5349.0,3.0
,,,312.0,5378.0,4.0
,,,312.0,5388.0,3.0
,,,312.0,5421.0,3.0
,,,312.0,5433.0,3.0
,,,312.0,5445.0,4.0
,,,312.0,5446.0,4.0
,,,312.0,5451.0,4.0
,,,312.0,5463.0,4.0
,,,312.0,5478.0,4.0
,,,312.0,5479.0,3.0
,,,312.0,5502.0,3.0
,,,312.0,5679.0,3.0
,,,312.0,5812.0,4.0
,,,312.0,5816.0,3.0
,,,312.0,5872.0,2.0
,,,312.0,5881.0,4.0
,,,312.0,5902.0,4.0
,,,312.0,5925.0,2.0
,,,312.0,5945.0,4.0
,,,312.0,5952.0,5.0
,,,312.0,5956.0,5.0
,,,312.0,5989.0,4.0
,,,312.0,5991.0,4.0
,,,313.0,6.0,3.0
,,,313.0,10.0,4.0
,,,313.0,29.0,4.0
,,,313.0,32.0,4.0
,,,313.0,39.0,4.0
,,,313.0,47.0,5.0
,,,313.0,50.0,5.0
,,,313.0,70.0,4.0
,,,313.0,76.0,1.0
,,,313.0,101.0,5.0
,,,313.0,163.0,3.0
,,,313.0,165.0,3.0
,,,313.0,170.0,3.0
,,,313.0,172.0,1.0
,,,313.0,188.0,4.0
,,,313.0,196.0,4.0
,,,313.0,223.0,5.0
,,,313.0,253.0,4.0
,,,313.0,260.0,3.0
,,,313.0,293.0,4.0
,,,313.0,296.0,5.0
,,,313.0,316.0,4.0
,,,313.0,318.0,3.0
,,,313.0,332.0,4.0
,,,313.0,353.0,4.0
,,,313.0,367.0,2.0
,,,313.0,377.0,2.0
,,,313.0,379.0,1.0
,,,313.0,380.0,5.0
,,,313.0,382.0,2.0
,,,313.0,405.0,3.0
,,,313.0,442.0,4.0
,,,313.0,457.0,2.0
,,,313.0,474.0,3.0
,,,313.0,480.0,3.0
,,,313.0,512.0,3.0
,,,313.0,519.0,3.0
,,,313.0,541.0,5.0
,,,313.0,589.0,5.0
,,,313.0,592.0,5.0
,,,313.0,593.0,5.0
,,,313.0,608.0,4.0
,,,313.0,610.0,5.0
,,,313.0,648.0,1.0
,,,313.0,673.0,1.0
,,,313.0,733.0,2.0
,,,313.0,737.0,4.0
,,,313.0,750.0,5.0
,,,313.0,780.0,3.0
,,,313.0,858.0,5.0
,,,313.0,866.0,5.0
